,codeBlockId,codeBlock_start,codeBlock_end,codeBlock_fileinfo,codeblock_Code,tokens,codeCloneBlockId,codeCloneBlock_Fileinfo,Similarity_Tokens,Similarity_Variable_Flow,Similarity_MethodCall_Flow,nloc,change_type,commitinfo,committer_date,Revision,datetime
157,CodeBlock34,42,85,D:/projects/clone/test_project/Chapter14\EightsGenius - Copy.java,"['   public EightsCard searchForMatch(EightsCard prev) {', '      int[] suitStat = new int[4];', '      int[] rankStat = new int[14];', '      int index = -1;', '      EightsCardCollection pile = getHand();', '      ArrayList<Integer> possible = new ArrayList<Integer>();', '      for (int i = 0; i < pile.size(); i++) {', '         EightsCard card = pile.getCardAt(i);', '         int suit = card.getSuit();', '         int rank = card.getRank();', '         suitStat[suit] += 1;', '         rankStat[rank] += 1;', '         if (card.matches(prev)){  { ', '            possible.add(i); } ', '            if (possible.size() == 1){ index = i; } { ', '         }', '      }', '      int total = possible.size(); } ', '      if (total == 0){  { ', '         return null;  } ', '      } ', '      if (total > 1){ { ', '          ', '         int max = -1; } ', '         boolean vary = true;', '         for (int i=0;i<4;i++){  { ', '            if (suitStat[i] == 0){ { ', '               vary = false;  } ', '               break; } ', '            } ', '         }', '         for (int i=0;i<total;i++){ { ', '            int position = possible.get(i); } ', '            EightsCard card = pile.getCardAt(position);  ', '            int rank = card.getRank();', '            int suit = card.getSuit();', '            int val = eval(rank, total, vary);', '            ', '            int value = val * 3 + suitStat[suit] * 6 + rankStat[rank] * 5;', '            if (value > max) { index = position; max = value; }', '         }', '      }', '      return pile.removeAt(index);', '   }']","{'public': 1, 'TOKEN_VARIABLE': 71, 'searchForMatch': 1, 'int': 17, 'new': 3, 'INTEGER_LITERAL': 29, 'getHand': 1, 'for': 3, 'size': 3, 'getCardAt': 2, 'getSuit': 2, 'getRank': 2, 'if': 6, 'matches': 1, 'add': 1, 'return': 2, 'boolean': 1, 'break': 1, 'get': 1, 'eval': 1, 'removeAt': 1}",CodeBlock36,D:/projects/clone/test_project/Chapter14\EightsGenius.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
158,CodeBlock35,26,37,D:/projects/clone/test_project/Chapter14\EightsGenius.java,"['   private static int eval(int rank, int total, boolean vary){', '      if (rank > 10){ { ', '         return 10; } ', '      }', '      if (rank == 8){ { ', '         if (total < 5 && !vary){ { ', '            return 12; } ', '         }', '         return 0; } ', '      }', '      return rank;', '   }']","{'private': 1, 'static': 1, 'int': 3, 'eval': 1, 'TOKEN_VARIABLE': 8, 'boolean': 1, 'if': 3, 'INTEGER_LITERAL': 6, 'return': 4}",CodeBlock33,D:/projects/clone/test_project/Chapter14\EightsGenius - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
159,CodeBlock36,42,85,D:/projects/clone/test_project/Chapter14\EightsGenius.java,"['   public EightsCard searchForMatch(EightsCard prev) {', '      int[] suitStat = new int[4];', '      int[] rankStat = new int[14];', '      int index = -1;', '      EightsCardCollection pile = getHand();', '      ArrayList<Integer> possible = new ArrayList<Integer>();', '      for (int i = 0; i < pile.size(); i++) {', '         EightsCard card = pile.getCardAt(i);', '         int suit = card.getSuit();', '         int rank = card.getRank();', '         suitStat[suit] += 1;', '         rankStat[rank] += 1;', '         if (card.matches(prev)){  { ', '            possible.add(i); } ', '            if (possible.size() == 1){ index = i; } { ', '         }', '      }', '      int total = possible.size(); } ', '      if (total == 0){  { ', '         return null;  } ', '      } ', '      if (total > 1){ { ', '          ', '         int max = -1; } ', '         boolean vary = true;', '         for (int i=0;i<4;i++){  { ', '            if (suitStat[i] == 0){ { ', '               vary = false;  } ', '               break; } ', '            } ', '         }', '         for (int i=0;i<total;i++){ { ', '            int position = possible.get(i); } ', '            EightsCard card = pile.getCardAt(position);  ', '            int rank = card.getRank();', '            int suit = card.getSuit();', '            int val = eval(rank, total, vary);', '            ', '            int value = val * 3 + suitStat[suit] * 6 + rankStat[rank] * 5;', '            if (value > max) { index = position; max = value; }', '         }', '      }', '      return pile.removeAt(index);', '   }']","{'public': 1, 'TOKEN_VARIABLE': 71, 'searchForMatch': 1, 'int': 17, 'new': 3, 'INTEGER_LITERAL': 29, 'getHand': 1, 'for': 3, 'size': 3, 'getCardAt': 2, 'getSuit': 2, 'getRank': 2, 'if': 6, 'matches': 1, 'add': 1, 'return': 2, 'boolean': 1, 'break': 1, 'get': 1, 'eval': 1, 'removeAt': 1}",CodeBlock34,D:/projects/clone/test_project/Chapter14\EightsGenius - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
160,CodeBlock37,77,86,D:/projects/clone/test_project/Chapter14\EightsPlayer - Copy.java,"['   public EightsCard drawForMatch(Eights eights, EightsCard prev) {', '      while (true) {', '         EightsCard card = eights.draw();', '         System.out.println(getName() + "" draws "" + card);', '         if (card.matches(prev)) {', '            return card;', '         }', '         getHand().append(card);', '      }', '   }']","{'public': 1, 'TOKEN_VARIABLE': 12, 'drawForMatch': 1, 'while': 1, 'draw': 1, 'println': 1, 'getName': 1, 'INTEGER_LITERAL': 2, 'STRING_LITERAL': 1, 'if': 1, 'matches': 1, 'return': 1, 'getHand': 1, 'append': 1}",CodeBlock38,D:/projects/clone/test_project/Chapter14\EightsPlayer.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
161,CodeBlock38,77,86,D:/projects/clone/test_project/Chapter14\EightsPlayer.java,"['   public EightsCard drawForMatch(Eights eights, EightsCard prev) {', '      while (true) {', '         EightsCard card = eights.draw();', '         System.out.println(getName() + "" draws "" + card);', '         if (card.matches(prev)) {', '            return card;', '         }', '         getHand().append(card);', '      }', '   }']","{'public': 1, 'TOKEN_VARIABLE': 12, 'drawForMatch': 1, 'while': 1, 'draw': 1, 'println': 1, 'getName': 1, 'INTEGER_LITERAL': 2, 'STRING_LITERAL': 1, 'if': 1, 'matches': 1, 'return': 1, 'getHand': 1, 'append': 1}",CodeBlock37,D:/projects/clone/test_project/Chapter14\EightsPlayer - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
162,CodeBlock39,12,21,D:/projects/clone/test_project/Chapter14\GameCenter - Copy.java,"['   public static void main(String args[]){', '      Eights.debug = true;', '      int count = 20;', '      ArrayList<EightsPlayer> players = new ArrayList<EightsPlayer>();', '      players.add(new EightsPlayer(""Random""));', '      players.add(new EightsGenius(""Genius""));', '      players.add(new EightsPlayer(""Random""));', '      players.add(new EightsPlayer(""Random""));', '      Eights.test(players, count);', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 11, 'int': 1, 'INTEGER_LITERAL': 1, 'new': 5, 'add': 4, 'EightsPlayer': 3, 'STRING_LITERAL': 4, 'EightsGenius': 1, 'test': 1}",CodeBlock40,D:/projects/clone/test_project/Chapter14\GameCenter.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
163,CodeBlock40,12,21,D:/projects/clone/test_project/Chapter14\GameCenter.java,"['   public static void main(String args[]){', '      Eights.debug = true;', '      int count = 20;', '      ArrayList<EightsPlayer> players = new ArrayList<EightsPlayer>();', '      players.add(new EightsPlayer(""Random""));', '      players.add(new EightsGenius(""Genius""));', '      players.add(new EightsPlayer(""Random""));', '      players.add(new EightsPlayer(""Random""));', '      Eights.test(players, count);', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 11, 'int': 1, 'INTEGER_LITERAL': 1, 'new': 5, 'add': 4, 'EightsPlayer': 3, 'STRING_LITERAL': 4, 'EightsGenius': 1, 'test': 1}",CodeBlock39,D:/projects/clone/test_project/Chapter14\GameCenter - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
164,CodeBlock41,11,21,D:/projects/clone/test_project/Chapter2\Date.java,"['   public static void main(String args[]){', '   ', '      String day = ""Wednesday"", month = ""July"";', '      int date = 20, year = 2016;', '      ', '      System.out.println(""American format:"");', '      System.out.println(day + "", "" + month + "" "" + date + "", "" + year);', '      System.out.println(""European format:"");', '      System.out.println(day + "" "" + date + "" "" + month + "" "" + year);', '   ', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 2, 'TOKEN_VARIABLE': 13, 'STRING_LITERAL': 10, 'int': 1, 'INTEGER_LITERAL': 14, 'println': 4}",CodeBlock42,D:/projects/clone/test_project/Chapter2\date_duplicate.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
165,CodeBlock42,11,21,D:/projects/clone/test_project/Chapter2\date_duplicate.java,"['   public static void main(String args[]){', '   ', '      String day = ""Wednesday"", month = ""July"";', '      int date = 20, year = 2016;', '      ', '      System.out.println(""American format:"");', '      System.out.println(day + "", "" + month + "" "" + date + "", "" + year);', '      System.out.println(""European format:"");', '      System.out.println(day + "" "" + date + "" "" + month + "" "" + year);', '   ', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 2, 'TOKEN_VARIABLE': 13, 'STRING_LITERAL': 10, 'int': 1, 'INTEGER_LITERAL': 14, 'println': 4}",CodeBlock41,D:/projects/clone/test_project/Chapter2\Date.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
166,CodeBlock43,10,29,D:/projects/clone/test_project/Chapter2\Time.java,"['   public static void main(String args[]){', '   ', '      int timeOfDayInSeconds = 24 * 60 * 60;', '   ', '      int hour = 18, minute = 58, second = 10;', '      int timeSinceMidnightInSeconds = hour * 3600 + minute * 60 + second;', '   ', '      int timeLeftInSeconds = timeOfDayInSeconds - timeSinceMidnightInSeconds;', '   ', '      int startHour = 18, startMinute = 45, startSecond = 36;', '      int startTimeSinceMidnightInSeconds = startHour * 3600 + startMinute * 60 + startSecond; ', '   ', '      int timeInterval = timeSinceMidnightInSeconds - startTimeSinceMidnightInSeconds;', '   ', '      System.out.println(""Time since midnight: "" + timeSinceMidnightInSeconds + "" seconds"");', '      System.out.println(""Time remaining today: "" + timeLeftInSeconds + "" seconds""); ', '      System.out.println(""Percentage of day passed: "" + (double)timeSinceMidnightInSeconds / (double)(24 * 60 *60) +""%"");', '      System.out.println(""Elapsed time: "" + timeInterval + "" seconds"");', '      ', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 26, 'int': 7, 'INTEGER_LITERAL': 30, 'println': 4, 'STRING_LITERAL': 8, 'double': 2}",CodeBlock44,D:/projects/clone/test_project/Chapter2\time_duplicate.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
167,CodeBlock44,10,29,D:/projects/clone/test_project/Chapter2\time_duplicate.java,"['   public static void main(String args[]){', '   ', '      int timeOfDayInSeconds = 24 * 60 * 60;', '   ', '      int hour = 18, minute = 58, second = 10;', '      int timeSinceMidnightInSeconds = hour * 3600 + minute * 60 + second;', '   ', '      int timeLeftInSeconds = timeOfDayInSeconds - timeSinceMidnightInSeconds;', '   ', '      int startHour = 18, startMinute = 45, startSecond = 36;', '      int startTimeSinceMidnightInSeconds = startHour * 3600 + startMinute * 60 + startSecond; ', '   ', '      int timeInterval = timeSinceMidnightInSeconds - startTimeSinceMidnightInSeconds;', '   ', '      System.out.println(""Time since midnight: "" + timeSinceMidnightInSeconds + "" seconds"");', '      System.out.println(""Time remaining today: "" + timeLeftInSeconds + "" seconds""); ', '      System.out.println(""Percentage of day passed: "" + (double)timeSinceMidnightInSeconds / (double)(24 * 60 *60) +""%"");', '      System.out.println(""Elapsed time: "" + timeInterval + "" seconds"");', '      ', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 26, 'int': 7, 'INTEGER_LITERAL': 30, 'println': 4, 'STRING_LITERAL': 8, 'double': 2}",CodeBlock43,D:/projects/clone/test_project/Chapter2\Time.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
168,CodeBlock45,13,26,D:/projects/clone/test_project/Chapter3\NumberGuessGame -duplicate.java,"['   public static void main(String args[]){', '      Scanner console = new Scanner(System.in);', '      System.out.println(""I\'m thinking of a number between 1 and 100"");', '      System.out.println(""(including both). Can you guess what it is?"");', '      System.out.print(""Type a number: "");', '      ', '      int guess = console.nextInt();', '      Random random = new Random();', '      int answer = random.nextInt(100) + 1;', '      ', '      System.out.printf(""Your guess is: %d\\n"", guess);', '      System.out.printf(""The number I was thinking of is: %d\\n"", answer);', '      System.out.printf(""You were off by: %d\\n"", Math.abs(guess - answer));', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 12, 'new': 2, 'Scanner': 1, 'println': 2, 'STRING_LITERAL': 6, 'print': 1, 'int': 2, 'nextInt': 2, 'Random': 1, 'INTEGER_LITERAL': 4, 'printf': 3, 'abs': 1}",CodeBlock46,D:/projects/clone/test_project/Chapter3\NumberGuessGame.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
169,CodeBlock46,13,26,D:/projects/clone/test_project/Chapter3\NumberGuessGame.java,"['   public static void main(String args[]){', '      Scanner console = new Scanner(System.in);', '      System.out.println(""I\'m thinking of a number between 1 and 100"");', '      System.out.println(""(including both). Can you guess what it is?"");', '      System.out.print(""Type a number: "");', '      ', '      int guess = console.nextInt();', '      Random random = new Random();', '      int answer = random.nextInt(100) + 1;', '      ', '      System.out.printf(""Your guess is: %d\\n"", guess);', '      System.out.printf(""The number I was thinking of is: %d\\n"", answer);', '      System.out.printf(""You were off by: %d\\n"", Math.abs(guess - answer));', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 12, 'new': 2, 'Scanner': 1, 'println': 2, 'STRING_LITERAL': 6, 'print': 1, 'int': 2, 'nextInt': 2, 'Random': 1, 'INTEGER_LITERAL': 4, 'printf': 3, 'abs': 1}",CodeBlock45,D:/projects/clone/test_project/Chapter3\NumberGuessGame -duplicate.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
170,CodeBlock47,12,21,D:/projects/clone/test_project/Chapter3\TimeConverter - duplicate.java,"['   public static void main(String args[]){', '      Scanner console = new Scanner(System.in);', '      System.out.print(""Input the time in seconds: "");', '      int temp = console.nextInt();', '      int hour = temp / 3600;', '      int seconds = temp % 3600;', '      int minute = seconds / 60;', '      seconds = seconds % 60;', '      System.out.printf(""%d second(s) = %d hour(s), %d minute(s), and %d second(s)"", temp, hour, minute, seconds);', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 17, 'new': 1, 'Scanner': 1, 'print': 1, 'STRING_LITERAL': 2, 'int': 4, 'nextInt': 1, 'INTEGER_LITERAL': 4, 'printf': 1}",CodeBlock48,D:/projects/clone/test_project/Chapter3\TimeConverter.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
171,CodeBlock48,12,21,D:/projects/clone/test_project/Chapter3\TimeConverter.java,"['   public static void main(String args[]){', '      Scanner console = new Scanner(System.in);', '      System.out.print(""Input the time in seconds: "");', '      int temp = console.nextInt();', '      int hour = temp / 3600;', '      int seconds = temp % 3600;', '      int minute = seconds / 60;', '      seconds = seconds % 60;', '      System.out.printf(""%d second(s) = %d hour(s), %d minute(s), and %d second(s)"", temp, hour, minute, seconds);', '   }']","{'public': 1, 'static': 1, 'void': 1, 'main': 1, 'String': 1, 'TOKEN_VARIABLE': 17, 'new': 1, 'Scanner': 1, 'print': 1, 'STRING_LITERAL': 2, 'int': 4, 'nextInt': 1, 'INTEGER_LITERAL': 4, 'printf': 1}",CodeBlock47,D:/projects/clone/test_project/Chapter3\TimeConverter - duplicate.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
172,CodeBlock49,16,30,D:/projects/clone/test_project/Chapter5\Buzz - Copy.java,"['   public static void zippo(String quince, int flag) { ', '      if (flag < 0) {', '', '         System.out.println(quince + "" zoop"");', '', '      } ', '      else {', '', '         System.out.println(""ik"");', '', '         baffle(quince); ', '         System.out.println(""boo-wa-ha-ha"");', '', '      }', '   }']","{'public': 1, 'static': 1, 'void': 1, 'zippo': 1, 'String': 1, 'TOKEN_VARIABLE': 6, 'int': 1, 'if': 1, 'INTEGER_LITERAL': 2, 'println': 3, 'STRING_LITERAL': 3, 'baffle': 1}",CodeBlock50,D:/projects/clone/test_project/Chapter5\Buzz.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
173,CodeBlock50,16,30,D:/projects/clone/test_project/Chapter5\Buzz.java,"['   public static void zippo(String quince, int flag) { ', '      if (flag < 0) {', '', '         System.out.println(quince + "" zoop"");', '', '      } ', '      else {', '', '         System.out.println(""ik"");', '', '         baffle(quince); ', '         System.out.println(""boo-wa-ha-ha"");', '', '      }', '   }']","{'public': 1, 'static': 1, 'void': 1, 'zippo': 1, 'String': 1, 'TOKEN_VARIABLE': 6, 'int': 1, 'if': 1, 'INTEGER_LITERAL': 2, 'println': 3, 'STRING_LITERAL': 3, 'baffle': 1}",CodeBlock49,D:/projects/clone/test_project/Chapter5\Buzz - Copy.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
174,CodeBlock51,27,42,D:/projects/clone/test_project/Chapter5\NumberGuessGame - Copy.java,"['   private static void guess(int answer){', '      System.out.println(""I\'m thinking of a number between 1 and 100"");', '      System.out.println(""(including both). Can you guess what it is?"");', '      System.out.print(""Type a number: "");', '      ', '      int input = console.nextInt();', '      ', '      if (input == answer){ { ', '         System.out.println(input + "" is correct!""); } ', '      }', '      else {', '         System.out.println(input + "" is too "" + (input > answer ? ""high"" : ""low""));', '         System.out.println(""Try again\\n"");', '         guess(answer);', '      }', '   }']","{'private': 1, 'static': 1, 'void': 1, 'guess': 2, 'int': 2, 'TOKEN_VARIABLE': 10, 'println': 5, 'STRING_LITERAL': 8, 'print': 1, 'nextInt': 1, 'if': 1, 'INTEGER_LITERAL': 3}",CodeBlock52,D:/projects/clone/test_project/Chapter5\NumberGuessGame.java,1.0,1.0,1.0,4,<NA>,<NA>,<class 'datetime.date'>,2,2022-10-19 01:24:06.636040
